"GeoFips","GeoName","LineCode","Description","2016"
"12055","Highlands, FL","11","    Construction",59520
"12055","Highlands, FL","12","    Manufacturing",60117
"12055","Highlands, FL","13","      Durable goods manufacturing",24802
"12055","Highlands, FL","25","      Nondurable goods manufacturing",34778
"12055","Highlands, FL","34","    Wholesale trade",71595
"12055","Highlands, FL","35","    Retail trade",243779
"12055","Highlands, FL","36","    Transportation and warehousing",17920
"12055","Highlands, FL","45","    Information",45089
"12055","Highlands, FL","50","    Finance, insurance, real estate, rental, and leasing",598093
"12055","Highlands, FL","51","      Finance and insurance",51964
"12055","Highlands, FL","56","      Real estate and rental and leasing",546288
"12055","Highlands, FL","59","    Professional and business services",210202
"12055","Highlands, FL","60","      Professional, scientific, and technical services",55132
"12055","Highlands, FL","64","      Management of companies and enterprises",33891
"12055","Highlands, FL","65","      Administrative and support and waste management and remediation services",121109
"12055","Highlands, FL","68","    Educational services, health care, and social assistance",360456
"12055","Highlands, FL","69","      Educational services",9570
"12055","Highlands, FL","70","      Health care and social assistance",350930
"12055","Highlands, FL","75","    Arts, entertainment, recreation, accommodation, and food services",87315
"12055","Highlands, FL","76","      Arts, entertainment, and recreation",16579
"12055","Highlands, FL","79","      Accommodation and food services",70728
"12055","Highlands, FL","82","    Other services (except government and government enterprises)",66164
"12055","Highlands, FL","83","Government and government enterprises",269279
"12055","Highlands, FL","","Addenda:",""
"12055","Highlands, FL","87","Natural resources and mining",439908
"12055","Highlands, FL","88","Trade",315376
"12055","Highlands, FL","89","Transportation and utilities",26432
"12055","Highlands, FL","90","Manufacturing and information",105289
"12055","Highlands, FL","91","Private goods-producing industries 2/",560253
"12055","Highlands, FL","92","Private services-providing industries 3/",1707866
"12057","Hillsborough, FL","1","All industry total",75304750
"12057","Hillsborough, FL","2","  Private industries",67607580
"12057","Hillsborough, FL","3","    Agriculture, forestry, fishing and hunting",225815
"12057","Hillsborough, FL","6","    Mining, quarrying, and oil and gas extraction",51351
"12057","Hillsborough, FL","10","    Utilities",1280315
"12057","Hillsborough, FL","11","    Construction",2902521
"12057","Hillsborough, FL","12","    Manufacturing",5378403
"12057","Hillsborough, FL","13","      Durable goods manufacturing",1915106
"12057","Hillsborough, FL","25","      Nondurable goods manufacturing",3458304
"12057","Hillsborough, FL","34","    Wholesale trade",6083210
"12057","Hillsborough, FL","35","    Retail trade",5294692
"12057","Hillsborough, FL","36","    Transportation and warehousing",2075141
"12057","Hillsborough, FL","45","    Information",4203438
"12057","Hillsborough, FL","50","    Finance, insurance, real estate, rental, and leasing",16709154
"12057","Hillsborough, FL","51","      Finance and insurance",6704125
"12057","Hillsborough, FL","56","      Real estate and rental and leasing",9997443
"12057","Hillsborough, FL","59","    Professional and business services",11961048
"12057","Hillsborough, FL","60","      Professional, scientific, and technical services",7606292
"12057","Hillsborough, FL","64","      Management of companies and enterprises",1357850
"12057","Hillsborough, FL","65","      Administrative and support and waste management and remediation services",3006552
"12057","Hillsborough, FL","68","    Educational services, health care, and social assistance",6825019
"12057","Hillsborough, FL","69","      Educational services",707496
"12057","Hillsborough, FL","70","      Health care and social assistance",6122048
"12057","Hillsborough, FL","75","    Arts, entertainment, recreation, accommodation, and food services",3151534
"12057","Hillsborough, FL","76","      Arts, entertainment, and recreation",1016357
"12057","Hillsborough, FL","79","      Accommodation and food services",2137946
"12057","Hillsborough, FL","82","    Other services (except government and government enterprises)",1462522
"12057","Hillsborough, FL","83","Government and government enterprises",7716039
"12057","Hillsborough, FL","","Addenda:",""
"12057","Hillsborough, FL","87","Natural resources and mining",284055
"12057","Hillsborough, FL","88","Trade",11377747
"12057","Hillsborough, FL","89","Transportation and utilities",3357868
"12057","Hillsborough, FL","90","Manufacturing and information",9591093
"12057","Hillsborough, FL","91","Private goods-producing industries 2/",8610795
"12057","Hillsborough, FL","92","Private services-providing industries 3/",58987481
"12059","Holmes, FL","1","All industry total",317913
"12059","Holmes, FL","2","  Private industries",235682
"12059","Holmes, FL","3","    Agriculture, forestry, fishing and hunting",5969
"12059","Holmes, FL","6","    Mining, quarrying, and oil and gas extraction",3243
"12059","Holmes, FL","10","    Utilities",1723
"12059","Holmes, FL","11","    Construction",21315
"12059","Holmes, FL","12","    Manufacturing",6576
"12059","Holmes, FL","13","      Durable goods manufacturing","(D)"
"12059","Holmes, FL","25","      Nondurable goods manufacturing","(D)"
"12059","Holmes, FL","34","    Wholesale trade","(D)"
"12059","Holmes, FL","35","    Retail trade",19341
"12059","Holmes, FL","36","    Transportation and warehousing",4825
"12059","Holmes, FL","45","    Information","(D)"
"12059","Holmes, FL","50","    Finance, insurance, real estate, rental, and leasing",85437
"12059","Holmes, FL","51","      Finance and insurance",9126
"12059","Holmes, FL","56","      Real estate and rental and leasing",76334
"12059","Holmes, FL","59","    Professional and business services",35629
"12059","Holmes, FL","60","      Professional, scientific, and technical services",5123
"12059","Holmes, FL","64","      Management of companies and enterprises","(D)"
"12059","Holmes, FL","65","      Administrative and support and waste management and remediation services","(D)"
"12059","Holmes, FL","68","    Educational services, health care, and social assistance",22205
"12059","Holmes, FL","69","      Educational services","(D)"
"12059","Holmes, FL","70","      Health care and social assistance","(D)"
"12059","Holmes, FL","75","    Arts, entertainment, recreation, accommodation, and food services",6094
"12059","Holmes, FL","76","      Arts, entertainment, and recreation","(D)"
"12059","Holmes, FL","79","      Accommodation and food services","(D)"
"12059","Holmes, FL","82","    Other services (except government and government enterprises)","(D)"
"12059","Holmes, FL","83","Government and government enterprises",82537
"12059","Holmes, FL","","Addenda:",""
"12059","Holmes, FL","87","Natural resources and mining",9111
"12059","Holmes, FL","88","Trade","(D)"
"12059","Holmes, FL","89","Transportation and utilities",6540
"12059","Holmes, FL","90","Manufacturing and information","(D)"
"12059","Holmes, FL","91","Private goods-producing industries 2/",41078
"12059","Holmes, FL","92","Private services-providing industries 3/",194149
"12061","Indian River, FL","1","All industry total",5047825
"12061","Indian River, FL","2","  Private industries",4647669
"12061","Indian River, FL","3","    Agriculture, forestry, fishing and hunting",167489
"12061","Indian River, FL","6","    Mining, quarrying, and oil and gas extraction",3208
"12061","Indian River, FL","10","    Utilities",2198
"12061","Indian River, FL","11","    Construction",212835
"12061","Indian River, FL","12","    Manufacturing",226827
"12061","Indian River, FL","13","      Durable goods manufacturing",179203
"12061","Indian River, FL","25","      Nondurable goods manufacturing",47734
"12061","Indian River, FL","34","    Wholesale trade",442283
"12061","Indian River, FL","35","    Retail trade",461102
"12061","Indian River, FL","36","    Transportation and warehousing",57019
"12061","Indian River, FL","45","    Information",138158
"12061","Indian River, FL","50","    Finance, insurance, real estate, rental, and leasing",1174393
"12061","Indian River, FL","51","      Finance and insurance",208612
"12061","Indian River, FL","56","      Real estate and rental and leasing",965425
"12061","Indian River, FL","59","    Professional and business services",609032
"12061","Indian River, FL","60","      Professional, scientific, and technical services",403323
"12061","Indian River, FL","64","      Management of companies and enterprises",54518
"12061","Indian River, FL","65","      Administrative and support and waste management and remediation services",151277
"12061","Indian River, FL","68","    Educational services, health care, and social assistance",663953
"12061","Indian River, FL","69","      Educational services",41734
"12061","Indian River, FL","70","      Health care and social assistance",622206
"12061","Indian River, FL","75","    Arts, entertainment, recreation, accommodation, and food services",310538
"12061","Indian River, FL","76","      Arts, entertainment, and recreation",117564
"12061","Indian River, FL","79","      Accommodation and food services",192874
"12061","Indian River, FL","82","    Other services (except government and government enterprises)",172556
"12061","Indian River, FL","83","Government and government enterprises",402205
"12061","Indian River, FL","","Addenda:",""
"12061","Indian River, FL","87","Natural resources and mining",170817
"12061","Indian River, FL","88","Trade",903502
"12061","Indian River, FL","89","Transportation and utilities",59130
"12061","Indian River, FL","90","Manufacturing and information",366267
"12061","Indian River, FL","91","Private goods-producing industries 2/",616833
"12061","Indian River, FL","92","Private services-providing industries 3/",4032276
"12063","Jackson, FL","1","All industry total",1154854
"12063","Jackson, FL","2","  Private industries",816517
"12063","Jackson, FL","3","    Agriculture, forestry, fishing and hunting",15270
"12063","Jackson, FL","6","    Mining, quarrying, and oil and gas extraction",20325
"12063","Jackson, FL","10","    Utilities","(D)"
"12063","Jackson, FL","11","    Construction",50358
"12063","Jackson, FL","12","    Manufacturing",55955
"12063","Jackson, FL","13","      Durable goods manufacturing",28157
"12063","Jackson, FL","25","      Nondurable goods manufacturing",28950
"12063","Jackson, FL","34","    Wholesale trade","(D)"
"12063","Jackson, FL","35","    Retail trade",112213
"12063","Jackson, FL","36","    Transportation and warehousing",39200
"12063","Jackson, FL","45","    Information",26457
"12063","Jackson, FL","50","    Finance, insurance, real estate, rental, and leasing",228281
"12063","Jackson, FL","51","      Finance and insurance",25960
"12063","Jackson, FL","56","      Real estate and rental and leasing",202274
"12063","Jackson, FL","59","    Professional and business services",80724
"12063","Jackson, FL","60","      Professional, scientific, and technical services","(D)"
"12063","Jackson, FL","64","      Management of companies and enterprises","(D)"
"12063","Jackson, FL","65","      Administrative and support and waste management and remediation services",30887
"12063","Jackson, FL","68","    Educational services, health care, and social assistance",72733
"12063","Jackson, FL","69","      Educational services",1467
"12063","Jackson, FL","70","      Health care and social assistance",71255
"12063","Jackson, FL","75","    Arts, entertainment, recreation, accommodation, and food services",34062
"12063","Jackson, FL","76","      Arts, entertainment, and recreation",1817
"12063","Jackson, FL","79","      Accommodation and food services",32229
"12063","Jackson, FL","82","    Other services (except government and government enterprises)",31987
"12063","Jackson, FL","83","Government and government enterprises",339230
"12063","Jackson, FL","","Addenda:",""
"12063","Jackson, FL","87","Natural resources and mining",35513
"12063","Jackson, FL","88","Trade","(D)"
"12063","Jackson, FL","89","Transportation and utilities","(D)"
"12063","Jackson, FL","90","Manufacturing and information",82215
"12063","Jackson, FL","91","Private goods-producing industries 2/",140862
"12063","Jackson, FL","92","Private services-providing industries 3/",675363
"12065","Jefferson, FL","1","All industry total",305566
"12065","Jefferson, FL","2","  Private industries",263982
"12065","Jefferson, FL","3","    Agriculture, forestry, fishing and hunting",78881
"12065","Jefferson, FL","6","    Mining, quarrying, and oil and gas extraction",0
"12065","Jefferson, FL","10","    Utilities",5268
"12065","Jefferson, FL","11","    Construction",10972
"12065","Jefferson, FL","12","    Manufacturing",695
"12065","Jefferson, FL","13","      Durable goods manufacturing",322
"12065","Jefferson, FL","25","      Nondurable goods manufacturing",374
"12065","Jefferson, FL","34","    Wholesale trade",12225
"12065","Jefferson, FL","35","    Retail trade",13471
"12065","Jefferson, FL","36","    Transportation and warehousing",9537
"12065","Jefferson, FL","45","    Information","(D)"
"12065","Jefferson, FL","50","    Finance, insurance, real estate, rental, and leasing",59056
"12065","Jefferson, FL","51","      Finance and insurance",4594
"12065","Jefferson, FL","56","      Real estate and rental and leasing",54458
"12065","Jefferson, FL","59","    Professional and business services","(D)"
"12065","Jefferson, FL","60","      Professional, scientific, and technical services",7979
"12065","Jefferson, FL","64","      Management of companies and enterprises","(D)"
"12065","Jefferson, FL","65","      Administrative and support and waste management and remediation services","(D)"
"12065","Jefferson, FL","68","    Educational services, health care, and social assistance","(D)"
"12065","Jefferson, FL","69","      Educational services","(D)"
"12065","Jefferson, FL","70","      Health care and social assistance","(D)"
"12065","Jefferson, FL","75","    Arts, entertainment, recreation, accommodation, and food services",6625
"12065","Jefferson, FL","76","      Arts, entertainment, and recreation",2403
"12065","Jefferson, FL","79","      Accommodation and food services",4230
"12065","Jefferson, FL","82","    Other services (except government and government enterprises)",9874
"12065","Jefferson, FL","83","Government and government enterprises",42453
"12065","Jefferson, FL","","Addenda:",""
"12065","Jefferson, FL","87","Natural resources and mining",78881
"12065","Jefferson, FL","88","Trade",25702
"12065","Jefferson, FL","89","Transportation and utilities",14789
"12065","Jefferson, FL","90","Manufacturing and information","(D)"
"12065","Jefferson, FL","91","Private goods-producing industries 2/",89256
"12065","Jefferson, FL","92","Private services-providing industries 3/",175197
"12067","Lafayette, FL","1","All industry total",199505
"12067","Lafayette, FL","2","  Private industries",160231
"12067","Lafayette, FL","3","    Agriculture, forestry, fishing and hunting","(D)"
"12067","Lafayette, FL","6","    Mining, quarrying, and oil and gas extraction",2271
"12067","Lafayette, FL","10","    Utilities",201
"12067","Lafayette, FL","11","    Construction","(D)"
"12067","Lafayette, FL","12","    Manufacturing",7863
"12067","Lafayette, FL","13","      Durable goods manufacturing",2828
"12067","Lafayette, FL","25","      Nondurable goods manufacturing",5309
"12067","Lafayette, FL","34","    Wholesale trade","(D)"
"12067","Lafayette, FL","35","    Retail trade",8374
"12067","Lafayette, FL","36","    Transportation and warehousing",7138
"12067","Lafayette, FL","45","    Information","(D)"
"12067","Lafayette, FL","50","    Finance, insurance, real estate, rental, and leasing",24986
"12067","Lafayette, FL","51","      Finance and insurance","(D)"
"12067","Lafayette, FL","56","      Real estate and rental and leasing","(D)"
"12067","Lafayette, FL","59","    Professional and business services",29969
"12067","Lafayette, FL","60","      Professional, scientific, and technical services","(D)"
"12067","Lafayette, FL","64","      Management of companies and enterprises",27505
"12067","Lafayette, FL","65","      Administrative and support and waste management and remediation services","(D)"
"12067","Lafayette, FL","68","    Educational services, health care, and social assistance",4418
"12067","Lafayette, FL","69","      Educational services","(D)"
"12067","Lafayette, FL","70","      Health care and social assistance","(D)"
"12067","Lafayette, FL","75","    Arts, entertainment, recreation, accommodation, and food services",1377
"12067","Lafayette, FL","76","      Arts, entertainment, and recreation",0
"12067","Lafayette, FL","79","      Accommodation and food services",1376
"12067","Lafayette, FL","82","    Other services (except government and government enterprises)","(D)"
"12067","Lafayette, FL","83","Government and government enterprises",38660
"12067","Lafayette, FL","","Addenda:",""
"12067","Lafayette, FL","87","Natural resources and mining","(D)"
"12067","Lafayette, FL","88","Trade","(D)"
"12067","Lafayette, FL","89","Transportation and utilities",7341
"12067","Lafayette, FL","90","Manufacturing and information","(D)"
"12067","Lafayette, FL","91","Private goods-producing industries 2/","(D)"
"12067","Lafayette, FL","92","Private services-providing industries 3/","(D)"
"12069","Lake, FL","1","All industry total",7706726
"12069","Lake, FL","2","  Private industries",6770439
"12069","Lake, FL","3","    Agriculture, forestry, fishing and hunting",220575
"12069","Lake, FL","6","    Mining, quarrying, and oil and gas extraction",51920
"12069","Lake, FL","10","    Utilities",35484
"12069","Lake, FL","11","    Construction",449408
"12069","Lake, FL","12","    Manufacturing",348749
"12069","Lake, FL","13","      Durable goods manufacturing",147258
"12069","Lake, FL","25","      Nondurable goods manufacturing",201449
"12069","Lake, FL","34","    Wholesale trade",258455
"12069","Lake, FL","35","    Retail trade",908304
"12069","Lake, FL","36","    Transportation and warehousing",197034
"12069","Lake, FL","45","    Information",265670
"12069","Lake, FL","50","    Finance, insurance, real estate, rental, and leasing",1696964
"12069","Lake, FL","51","      Finance and insurance",222679
"12069","Lake, FL","56","      Real estate and rental and leasing",1473623
"12069","Lake, FL","59","    Professional and business services",590468
"12069","Lake, FL","60","      Professional, scientific, and technical services",262646
"12069","Lake, FL","64","      Management of companies and enterprises",39948
"12069","Lake, FL","65","      Administrative and support and waste management and remediation services",287845
"12069","Lake, FL","68","    Educational services, health care, and social assistance",1138083
"12069","Lake, FL","69","      Educational services",59763
"12069","Lake, FL","70","      Health care and social assistance",1078765
"12069","Lake, FL","75","    Arts, entertainment, recreation, accommodation, and food services",360760
"12069","Lake, FL","76","      Arts, entertainment, and recreation",42782
"12069","Lake, FL","79","      Accommodation and food services",317888
"12069","Lake, FL","82","    Other services (except government and government enterprises)",268670
"12069","Lake, FL","83","Government and government enterprises",940295
"12069","Lake, FL","","Addenda:",""
"12069","Lake, FL","87","Natural resources and mining",272753
"12069","Lake, FL","88","Trade",1166803
"12069","Lake, FL","89","Transportation and utilities",232160
"12069","Lake, FL","90","Manufacturing and information",611010
"12069","Lake, FL","91","Private goods-producing industries 2/",1052276
"12069","Lake, FL","92","Private services-providing industries 3/",5717433
"12071","Lee, FL","1","All industry total",25401906
"12071","Lee, FL","2","  Private industries",22018619
"12071","Lee, FL","3","    Agriculture, forestry, fishing and hunting",183045
"12071","Lee, FL","6","    Mining, quarrying, and oil and gas extraction",84760
"12071","Lee, FL","10","    Utilities",582348
"12071","Lee, FL","11","    Construction",1585602
"12071","Lee, FL","12","    Manufacturing",461464
"12071","Lee, FL","13","      Durable goods manufacturing",344493
"12071","Lee, FL","25","      Nondurable goods manufacturing",117809
"12071","Lee, FL","34","    Wholesale trade",1272594
"12071","Lee, FL","35","    Retail trade",2430113
"12071","Lee, FL","36","    Transportation and warehousing",1622673
"12071","Lee, FL","45","    Information",815803
"12071","Lee, FL","50","    Finance, insurance, real estate, rental, and leasing",5311500
"12071","Lee, FL","51","      Finance and insurance",763308
"12071","Lee, FL","56","      Real estate and rental and leasing",4549744
"12071","Lee, FL","59","    Professional and business services",3063245
"12071","Lee, FL","60","      Professional, scientific, and technical services",1709094
"12071","Lee, FL","64","      Management of companies and enterprises",392011
"12071","Lee, FL","65","      Administrative and support and waste management and remediation services",956615
"12071","Lee, FL","68","    Educational services, health care, and social assistance",2125651
"12071","Lee, FL","69","      Educational services",161735
"12071","Lee, FL","70","      Health care and social assistance",1965084
"12071","Lee, FL","75","    Arts, entertainment, recreation, accommodation, and food services",1651966
"12071","Lee, FL","76","      Arts, entertainment, and recreation",407017
"12071","Lee, FL","79","      Accommodation and food services",1244014
"12071","Lee, FL","82","    Other services (except government and government enterprises)",812130
"12071","Lee, FL","83","Government and government enterprises",3395191
"12071","Lee, FL","","Addenda:",""
"12071","Lee, FL","87","Natural resources and mining",266842
"12071","Lee, FL","88","Trade",3702598
"12071","Lee, FL","89","Transportation and utilities",2201739
"12071","Lee, FL","90","Manufacturing and information",1260832
"12071","Lee, FL","91","Private goods-producing industries 2/",2326392
"12071","Lee, FL","92","Private services-providing industries 3/",19686464
"12073","Leon, FL","1","All industry total",13337263
"12073","Leon, FL","2","  Private industries",9469831
"12073","Leon, FL","3","    Agriculture, forestry, fishing and hunting",11183
"12073","Leon, FL","6","    Mining, quarrying, and oil and gas extraction",4548
"12073","Leon, FL","10","    Utilities",95897
"12073","Leon, FL","11","    Construction",376261
"12073","Leon, FL","12","    Manufacturing",159103
"12073","Leon, FL","13","      Durable goods manufacturing",123751
"12073","Leon, FL","25","      Nondurable goods manufacturing",35370
"12073","Leon, FL","34","    Wholesale trade",462058
"12073","Leon, FL","35","    Retail trade",854794
"12073","Leon, FL","36","    Transportation and warehousing",98999
"12073","Leon, FL","45","    Information",742717
"12073","Leon, FL","50","    Finance, insurance, real estate, rental, and leasing",2603597
"12073","Leon, FL","51","      Finance and insurance",714985
"12073","Leon, FL","56","      Real estate and rental and leasing",1886857
"12073","Leon, FL","59","    Professional and business services",1760206
"12073","Leon, FL","60","      Professional, scientific, and technical services",1336473
"12073","Leon, FL","64","      Management of companies and enterprises",82697
"12073","Leon, FL","65","      Administrative and support and waste management and remediation services",340339
"12073","Leon, FL","68","    Educational services, health care, and social assistance",1394555
"12073","Leon, FL","69","      Educational services",83182
"12073","Leon, FL","70","      Health care and social assistance",1311954
"12073","Leon, FL","75","    Arts, entertainment, recreation, accommodation, and food services",490435
"12073","Leon, FL","76","      Arts, entertainment, and recreation",53980
"12073","Leon, FL","79","      Accommodation and food services",436401
"12073","Leon, FL","82","    Other services (except government and government enterprises)",426305
"12073","Leon, FL","83","Government and government enterprises",3882675
"12073","Leon, FL","","Addenda:",""
"12073","Leon, FL","87","Natural resources and mining",16178
"12073","Leon, FL","88","Trade",1316875
"12073","Leon, FL","89","Transportation and utilities",194398
"12073","Leon, FL","90","Manufacturing and information",899227
"12073","Leon, FL","91","Private goods-producing industries 2/",550795
"12073","Leon, FL","92","Private services-providing industries 3/",8923263
"12075","Levy, FL","1","All industry total",1078963
"12075","Levy, FL","2","  Private industries",967529
"12075","Levy, FL","3","    Agriculture, forestry, fishing and hunting",90563
"12075","Levy, FL","6","    Mining, quarrying, and oil and gas extraction",10393
"12075","Levy, FL","10","    Utilities",5091
"12075","Levy, FL","11","    Construction",56198
"12075","Levy, FL","12","    Manufacturing",38352
"12075","Levy, FL","13","      Durable goods manufacturing",32642
"12075","Levy, FL","25","      Nondurable goods manufacturing",5715
"12075","Levy, FL","34","    Wholesale trade",20199
"12075","Levy, FL","35","    Retail trade",71237
"12075","Levy, FL","36","    Transportation and warehousing","(D)"
"12075","Levy, FL","45","    Information",8491
"12075","Levy, FL","50","    Finance, insurance, real estate, rental, and leasing",495099
"12075","Levy, FL","51","      Finance and insurance",17842
"12075","Levy, FL","56","      Real estate and rental and leasing",479535
"12075","Levy, FL","59","    Professional and business services","(D)"
"12075","Levy, FL","60","      Professional, scientific, and technical services",18105
"12075","Levy, FL","64","      Management of companies and enterprises","(D)"
"12075","Levy, FL","65","      Administrative and support and waste management and remediation services","(D)"
"12075","Levy, FL","68","    Educational services, health care, and social assistance",32937
"12075","Levy, FL","69","      Educational services",2134
"12075","Levy, FL","70","      Health care and social assistance",30809
"12075","Levy, FL","75","    Arts, entertainment, recreation, accommodation, and food services",26408
"12075","Levy, FL","76","      Arts, entertainment, and recreation",6956
"12075","Levy, FL","79","      Accommodation and food services",19464
"12075","Levy, FL","82","    Other services (except government and government enterprises)",24378
"12075","Levy, FL","83","Government and government enterprises",114835
"12075","Levy, FL","","Addenda:",""
"12075","Levy, FL","87","Natural resources and mining",100704
"12075","Levy, FL","88","Trade",91439
"12075","Levy, FL","89","Transportation and utilities","(D)"
"12075","Levy, FL","90","Manufacturing and information",46717
"12075","Levy, FL","91","Private goods-producing industries 2/",196648
"12075","Levy, FL","92","Private services-providing industries 3/",766687
"12077","Liberty, FL","1","All industry total",174480
"12077","Liberty, FL","2","  Private industries",127942
"12077","Liberty, FL","3","    Agriculture, forestry, fishing and hunting",7863
"12077","Liberty, FL","6","    Mining, quarrying, and oil and gas extraction",0
"12077","Liberty, FL","10","    Utilities",6915
"12077","Liberty, FL","11","    Construction",2563
"12077","Liberty, FL","12","    Manufacturing",26114
"12077","Liberty, FL","13","      Durable goods manufacturing","(D)"
"12077","Liberty, FL","25","      Nondurable goods manufacturing","(D)"
"12077","Liberty, FL","34","    Wholesale trade","(D)"
"12077","Liberty, FL","35","    Retail trade",4820
"12077","Liberty, FL","36","    Transportation and warehousing","(D)"
"12077","Liberty, FL","45","    Information","(D)"
"12077","Liberty, FL","50","    Finance, insurance, real estate, rental, and leasing",25193
"12077","Liberty, FL","51","      Finance and insurance","(D)"
"12077","Liberty, FL","56","      Real estate and rental and leasing","(D)"
"12077","Liberty, FL","59","    Professional and business services",30075
"12077","Liberty, FL","60","      Professional, scientific, and technical services","(D)"
"12077","Liberty, FL","64","      Management of companies and enterprises","(D)"
"12077","Liberty, FL","65","      Administrative and support and waste management and remediation services","(D)"
"12077","Liberty, FL","68","    Educational services, health care, and social assistance",13978
"12077","Liberty, FL","69","      Educational services",142
"12077","Liberty, FL","70","      Health care and social assistance",13833
"12077","Liberty, FL","75","    Arts, entertainment, recreation, accommodation, and food services",2093
"12077","Liberty, FL","76","      Arts, entertainment, and recreation","(D)"
"12077","Liberty, FL","79","      Accommodation and food services","(D)"
"12077","Liberty, FL","82","    Other services (except government and government enterprises)",3536
"12077","Liberty, FL","83","Government and government enterprises",46566
"12077","Liberty, FL","","Addenda:",""
"12077","Liberty, FL","87","Natural resources and mining",7863
"12077","Liberty, FL","88","Trade","(D)"
"12077","Liberty, FL","89","Transportation and utilities","(D)"
"12077","Liberty, FL","90","Manufacturing and information","(D)"
"12077","Liberty, FL","91","Private goods-producing industries 2/",36592
"12077","Liberty, FL","92","Private services-providing industries 3/",91226
"12079","Madison, FL","1","All industry total",475043
"12079","Madison, FL","2","  Private industries",394637
"12079","Madison, FL","3","    Agriculture, forestry, fishing and hunting",11187
"12079","Madison, FL","6","    Mining, quarrying, and oil and gas extraction",170
"12079","Madison, FL","10","    Utilities",6151
"12079","Madison, FL","11","    Construction",5454
"12079","Madison, FL","12","    Manufacturing",129152
"12079","Madison, FL","13","      Durable goods manufacturing",9774
"12079","Madison, FL","25","      Nondurable goods manufacturing",119428
"12079","Madison, FL","34","    Wholesale trade",12589
"12079","Madison, FL","35","    Retail trade",31444
"12079","Madison, FL","36","    Transportation and warehousing",9022
"12079","Madison, FL","45","    Information","(D)"
"12079","Madison, FL","50","    Finance, insurance, real estate, rental, and leasing",84875
"12079","Madison, FL","51","      Finance and insurance",5914
"12079","Madison, FL","56","      Real estate and rental and leasing",79033
"12079","Madison, FL","59","    Professional and business services",36894
"12079","Madison, FL","60","      Professional, scientific, and technical services","(D)"
"12079","Madison, FL","64","      Management of companies and enterprises","(D)"
"12079","Madison, FL","65","      Administrative and support and waste management and remediation services",3499
"12079","Madison, FL","68","    Educational services, health care, and social assistance",37287
"12079","Madison, FL","69","      Educational services",3306
"12079","Madison, FL","70","      Health care and social assistance",34012
"12079","Madison, FL","75","    Arts, entertainment, recreation, accommodation, and food services",10452
"12079","Madison, FL","76","      Arts, entertainment, and recreation","(D)"
"12079","Madison, FL","79","      Accommodation and food services","(D)"
"12079","Madison, FL","82","    Other services (except government and government enterprises)","(D)"
"12079","Madison, FL","83","Government and government enterprises",80895
"12079","Madison, FL","","Addenda:",""
"12079","Madison, FL","87","Natural resources and mining",11338
"12079","Madison, FL","88","Trade",44041
"12079","Madison, FL","89","Transportation and utilities",15147
"12079","Madison, FL","90","Manufacturing and information","(D)"
"12079","Madison, FL","91","Private goods-producing industries 2/",151871
"12079","Madison, FL","92","Private services-providing industries 3/",242293
"12081","Manatee, FL","1","All industry total",11902949
"12081","Manatee, FL","2","  Private industries",10931529
"12081","Manatee, FL","3","    Agriculture, forestry, fishing and hunting",255854
"12081","Manatee, FL","6","    Mining, quarrying, and oil and gas extraction",318
"12081","Manatee, FL","10","    Utilities",470704
"12081","Manatee, FL","11","    Construction",662303
"12081","Manatee, FL","12","    Manufacturing",984732
"12081","Manatee, FL","13","      Durable goods manufacturing",498591
"12081","Manatee, FL","25","      Nondurable goods manufacturing",485448
"12081","Manatee, FL","34","    Wholesale trade",673595
"12081","Manatee, FL","35","    Retail trade",1024430
"12081","Manatee, FL","36","    Transportation and warehousing",210681
"12081","Manatee, FL","45","    Information",321412
"12081","Manatee, FL","50","    Finance, insurance, real estate, rental, and leasing",2628135
"12081","Manatee, FL","51","      Finance and insurance",336677
"12081","Manatee, FL","56","      Real estate and rental and leasing",2290870
"12081","Manatee, FL","59","    Professional and business services",1257756
"12081","Manatee, FL","60","      Professional, scientific, and technical services",663089
"12081","Manatee, FL","64","      Management of companies and enterprises",215808
"12081","Manatee, FL","65","      Administrative and support and waste management and remediation services",380612
"12081","Manatee, FL","68","    Educational services, health care, and social assistance",1276277
"12081","Manatee, FL","69","      Educational services",131785
"12081","Manatee, FL","70","      Health care and social assistance",1144884
"12081","Manatee, FL","75","    Arts, entertainment, recreation, accommodation, and food services",803321
"12081","Manatee, FL","76","      Arts, entertainment, and recreation",314475
"12081","Manatee, FL","79","      Accommodation and food services",489420
"12081","Manatee, FL","82","    Other services (except government and government enterprises)",356578
"12081","Manatee, FL","83","Government and government enterprises",977209
"12081","Manatee, FL","","Addenda:",""
"12081","Manatee, FL","87","Natural resources and mining",256313
"12081","Manatee, FL","88","Trade",1698044
"12081","Manatee, FL","89","Transportation and utilities",680571
"12081","Manatee, FL","90","Manufacturing and information",1303490
"12081","Manatee, FL","91","Private goods-producing industries 2/",1910689
"12081","Manatee, FL","92","Private services-providing industries 3/",9018630
"12083","Marion, FL","1","All industry total",8846178
"12083","Marion, FL","2","  Private industries",7861721
"12083","Marion, FL","3","    Agriculture, forestry, fishing and hunting",89307
"12083","Marion, FL","6","    Mining, quarrying, and oil and gas extraction",27352
"12083","Marion, FL","10","    Utilities",28303
"12083","Marion, FL","11","    Construction",368327
"12083","Marion, FL","12","    Manufacturing",1046517
"12083","Marion, FL","13","      Durable goods manufacturing",895052
